"Longitude","Latitude","Parameter.Name","Date","level"
-91.06796,41.40097,"pm25",2014-04-04,8
-81.67845,41.49212,"pm25",2014-04-04,9.7
-90.58761,41.53001,"pm25",2014-04-04,7.6
-93.64312,41.60316,"pm25",2014-04-04,5.2
-91.50348,41.65723,"pm25",2014-04-04,6.3
-111.8375,41.73111,"pm25",2014-04-04,4.6
-90.21198,41.82328,"pm25",2014-04-04,8.1
-90.17757,41.875,"pm25",2014-04-04,8.8
-112.455,42.97833,"pm25",2014-04-04,5.9
-70.21422,44.08941,"pm25",2014-04-04,5.7
-100.76821,46.82543,"pm25",2014-04-04,9.1
-96.85535,46.93375,"pm25",2014-04-04,3.8
-101.42806,47.18583,"pm25",2014-04-04,9.3
-101.76694,47.29861,"pm25",2014-04-04,10.5
-102.5273,47.3132,"pm25",2014-04-04,10.8
-103.2995,47.5812,"pm25",2014-04-04,6.8
-103.63951,48.15278,"pm25",2014-04-04,10.2
-102.4018,48.64193,"pm25",2014-04-04,4
-91.17922,30.46198,"pm25",2014-04-05,5.2
-116.3652,32.72523,"pm25",2014-04-05,3.3
-79.95869,32.79098,"pm25",2014-04-05,6.8
-80.06501,32.98025,"pm25",2014-04-05,8.4
-112.07533,33.40316,"pm25",2014-04-05,8.9
-111.86507,33.41045,"pm25",2014-04-05,5.6
-111.93473,33.4124,"pm25",2014-04-05,5.2
-112.11814,33.4265,"pm25",2014-04-05,5.7
-112.14257,33.48385,"pm25",2014-04-05,6.3
-86.92417,33.49972,"pm25",2014-04-05,5.85
-86.84411,33.52143,"pm25",2014-04-05,5.7
-86.54917,33.54528,"pm25",2014-04-05,6
-86.815,33.55306,"pm25",2014-04-05,5.8
-112.06626,33.56033,"pm25",2014-04-05,5.6
-86.79639,33.56528,"pm25",2014-04-05,7.3
-112.19196,33.57454,"pm25",2014-04-05,5
-81.85363,33.73996,"pm25",2014-04-05,5.2
-97.2759,33.88081,"pm25",2014-04-05,9.1
-81.02414,33.99151,"pm25",2014-04-05,5.6
-81.15495,34.05102,"pm25",2014-04-05,6
-80.9623,34.09396,"pm25",2014-04-05,5.3
-118.86944,34.20824,"pm25",2014-04-05,6.45
-79.76735,34.21426,"pm25",2014-04-05,6.8
-119.1425,34.25324,"pm25",2014-04-05,6.75
-118.68473,34.27574,"pm25",2014-04-05,4.3
-118.81,34.40285,"pm25",2014-04-05,4.2
-119.23028,34.44657,"pm25",2014-04-05,2.2
-80.19879,34.61537,"pm25",2014-04-05,5.9
-98.42879,34.63298,"pm25",2014-04-05,10
-82.2567,34.75185,"pm25",2014-04-05,5.85
-82.41459,34.8439,"pm25",2014-04-05,5.7
-95.78437,34.90227,"pm25",2014-04-05,9.75
-81.9248,34.95557,"pm25",2014-04-05,7
-120.56388,35.02083,"pm25",2014-04-05,14.7
-120.5843,35.03331,"pm25",2014-04-05,23.6
-80.86698,35.15128,"pm25",2014-04-05,5.8
-80.78568,35.2401,"pm25",2014-04-05,5.2
-80.88865,35.3041,"pm25",2014-04-05,5.5
-97.4841,35.3201,"pm25",2014-04-05,14.2
-97.52709,35.47292,"pm25",2014-04-05,11.4
-120.66804,35.49158,"pm25",2014-04-05,3.5
-97.47508,35.61413,"pm25",2014-04-05,6.6
-84.51713,35.88982,"pm25",2014-04-05,27.2
-84.52406,35.90257,"pm25",2014-04-05,4.6
-84.49709,35.90712,"pm25",2014-04-05,5.5
-84.50362,35.91676,"pm25",2014-04-05,6.4
-84.51657,35.9255,"pm25",2014-04-05,6.5
-96.00498,35.95371,"pm25",2014-04-05,17.7
-95.97654,36.2049,"pm25",2014-04-05,17.3666666666667
-82.1641,36.608,"pm25",2014-04-05,4.7
-97.08132,36.69727,"pm25",2014-04-05,36.6
-76.18123,36.84188,"pm25",2014-04-05,7.3
-76.30135,36.85555,"pm25",2014-04-05,8.55
-121.57468,36.99957,"pm25",2014-04-05,4.9
-76.38702,37.10373,"pm25",2014-04-05,6.9
-113.183,37.129,"pm25",2014-04-05,2
-79.88452,37.28342,"pm25",2014-04-05,5.3
-80.08102,37.29788,"pm25",2014-04-05,5.3
-79.21501,37.33271,"pm25",2014-04-05,5.6
-77.25925,37.34438,"pm25",2014-04-05,5.7
-121.8949,37.3485,"pm25",2014-04-05,5.8
-108.59233,37.35005,"pm25",2014-04-05,6.3
-77.45118,37.43467,"pm25",2014-04-05,6.8
-122.20337,37.48293,"pm25",2014-04-05,5.7
-77.40027,37.55652,"pm25",2014-04-05,9.1
-77.5664,37.67132,"pm25",2014-04-05,8.1
-121.78422,37.68753,"pm25",2014-04-05,5.2
-122.16993,37.74307,"pm25",2014-04-05,6
-122.39904,37.76595,"pm25",2014-04-05,6
-122.26338,37.79362,"pm25",2014-04-05,5.3
-122.28235,37.81478,"pm25",2014-04-05,5.5
-122.02615,37.93601,"pm25",2014-04-05,3.5
-122.35681,37.9604,"pm25",2014-04-05,8.8
-122.52,37.97231,"pm25",2014-04-05,10.4
-87.53229,37.97444,"pm25",2014-04-05,9.2
-87.57786,38.01325,"pm25",2014-04-05,8.7
-78.50397,38.07657,"pm25",2014-04-05,4.5
-122.23798,38.10251,"pm25",2014-04-05,7.85
-86.98321,38.16752,"pm25",2014-04-05,6.6
-85.74015,38.27768,"pm25",2014-04-05,5
-85.83417,38.30806,"pm25",2014-04-05,5.8
-122.29619,38.31094,"pm25",2014-04-05,9.9
-86.92916,38.39144,"pm25",2014-04-05,5.9
-85.66417,38.39383,"pm25",2014-04-05,4.5
-122.81829,38.40376,"pm25",2014-04-05,5.5
-78.81952,38.47753,"pm25",2014-04-05,5
-82.6593,38.50811,"pm25",2014-04-05,4
-75.61269,38.64448,"pm25",2014-04-05,8.7
-78.50442,38.66373,"pm25",2014-04-05,5.1
-82.917,38.7546,"pm25",2014-04-05,4.4
-77.10468,38.77335,"pm25",2014-04-05,5.9
-77.05922,38.8577,"pm25",2014-04-05,6.25
-119.73251,38.89756,"pm25",2014-04-05,6
-121.09959,38.93568,"pm25",2014-04-05,3.8
-75.55518,38.98475,"pm25",2014-04-05,8.4
-86.99012,38.98558,"pm25",2014-04-05,5
-77.48925,39.02473,"pm25",2014-04-05,5.7
-84.55117,39.10492,"pm25",2014-04-05,5
-84.50404,39.12886,"pm25",2014-04-05,5.35
-119.7661,39.1447,"pm25",2014-04-05,3.15
-84.53838,39.14603,"pm25",2014-04-05,6.2
-86.50476,39.15938,"pm25",2014-04-05,4.6
-84.47898,39.19433,"pm25",2014-04-05,8
-84.69086,39.21494,"pm25",2014-04-05,6.1
-84.36612,39.2787,"pm25",2014-04-05,5
-78.08157,39.28102,"pm25",2014-04-05,5.2
-104.74522,39.33293,"pm25",2014-04-05,1.4
-84.5666,39.33839,"pm25",2014-04-05,6.2
-84.39495,39.47244,"pm25",2014-04-05,6.8
-84.40767,39.47885,"pm25",2014-04-05,6.8
-87.4014,39.48615,"pm25",2014-04-05,8.5
-84.3543,39.4938,"pm25",2014-04-05,5.6
-75.61074,39.5778,"pm25",2014-04-05,6.9
-75.55806,39.73944,"pm25",2014-04-05,9.3
-86.16646,39.74499,"pm25",2014-04-05,6.5
-86.11541,39.75885,"pm25",2014-04-05,6.7
-84.18768,39.76066,"pm25",2014-04-05,5.4
-86.12202,39.77498,"pm25",2014-04-05,6
-86.13088,39.78793,"pm25",2014-04-05,6.4
-86.21463,39.7889,"pm25",2014-04-05,6
-83.88705,39.80834,"pm25",2014-04-05,4.8
-86.11447,39.8111,"pm25",2014-04-05,5.4
-84.72049,39.83562,"pm25",2014-04-05,5.2
-82.98104,39.92845,"pm25",2014-04-05,5.25
-83.80949,39.92882,"pm25",2014-04-05,5.6
-85.93955,39.96088,"pm25",2014-04-05,5.1
-82.99344,39.99875,"pm25",2014-04-05,5.6
-85.52345,40.00952,"pm25",2014-04-05,6.1
-82.81552,40.0845,"pm25",2014-04-05,6
-82.95977,40.0877,"pm25",2014-04-05,7.3
-85.65218,40.1257,"pm25",2014-04-05,6.1
-111.6605,40.13634,"pm25",2014-04-05,2.3
-85.388,40.20114,"pm25",2014-04-05,6.6
-111.66306,40.25361,"pm25",2014-04-05,2.9
-80.60795,40.31951,"pm25",2014-04-05,4.4
-111.71361,40.34139,"pm25",2014-04-05,3.95
-80.61558,40.36644,"pm25",2014-04-05,5.23333333333333
-91.39101,40.40096,"pm25",2014-04-05,12.6
-86.8525,40.43164,"pm25",2014-04-05,6.6
-86.10972,40.48135,"pm25",2014-04-05,6.4
-112.29962,40.54331,"pm25",2014-04-05,2.3
-92.00632,40.69508,"pm25",2014-04-05,8.2
-112.09472,40.70861,"pm25",2014-04-05,2.6
-111.87222,40.73639,"pm25",2014-04-05,3
-84.0539,40.77094,"pm25",2014-04-05,4.7
-111.931,40.78422,"pm25",2014-04-05,3.2
-81.39419,40.78688,"pm25",2014-04-05,7.1
-81.37301,40.80073,"pm25",2014-04-05,6.4
-111.88447,40.90297,"pm25",2014-04-05,2.8
-95.04495,40.96911,"pm25",2014-04-05,6
-81.54161,41.08796,"pm25",2014-04-05,5.8
-85.10182,41.09497,"pm25",2014-04-05,5.7
-80.65852,41.09594,"pm25",2014-04-05,5.2
-80.64506,41.11113,"pm25",2014-04-05,5.7
-81.2352,41.1644,"pm25",2014-04-05,5.1
-85.62929,41.16965,"pm25",2014-04-05,5.5
-111.97552,41.20632,"pm25",2014-04-05,4.2
-80.80191,41.23117,"pm25",2014-04-05,5.9
-95.89612,41.26417,"pm25",2014-04-05,10.35
-81.81867,41.39629,"pm25",2014-04-05,5.5
-91.06796,41.40097,"pm25",2014-04-05,8.9
-91.0616,41.4069,"pm25",2014-04-05,10.7
-91.06261,41.41439,"pm25",2014-04-05,9.7
-91.07098,41.41943,"pm25",2014-04-05,9.5
-81.66242,41.44668,"pm25",2014-04-05,6.6
-82.11426,41.46307,"pm25",2014-04-05,5.4
-81.65679,41.47178,"pm25",2014-04-05,13
-81.68238,41.47701,"pm25",2014-04-05,6.7
-81.67845,41.49212,"pm25",2014-04-05,9.25
-112.01886,41.49271,"pm25",2014-04-05,2.9
-90.58761,41.53001,"pm25",2014-04-05,10.5
-90.60012,41.55,"pm25",2014-04-05,10.5
-81.57526,41.55523,"pm25",2014-04-05,5.5
-87.40591,41.57324,"pm25",2014-04-05,8.4
-87.47449,41.5855,"pm25",2014-04-05,7.8
-87.34299,41.59851,"pm25",2014-04-05,8.75
-93.64312,41.60316,"pm25",2014-04-05,6.6
-93.7479,41.60352,"pm25",2014-04-05,6
-87.30473,41.60668,"pm25",2014-04-05,9.7
-87.19925,41.61756,"pm25",2014-04-05,5.85
-83.64225,41.62063,"pm25",2014-04-05,5.7
-87.44084,41.63613,"pm25",2014-04-05,7.2
-83.54625,41.64407,"pm25",2014-04-05,6.5
-85.96837,41.65691,"pm25",2014-04-05,6.5
-91.50348,41.65723,"pm25",2014-04-05,9.5
-83.47833,41.66257,"pm25",2014-04-05,6.3
-86.21468,41.69669,"pm25",2014-04-05,6.8
-86.89122,41.70721,"pm25",2014-04-05,5.1
-81.24216,41.72681,"pm25",2014-04-05,4.8
-111.8375,41.73111,"pm25",2014-04-05,8.4
-90.21198,41.82328,"pm25",2014-04-05,10.7
-90.17757,41.875,"pm25",2014-04-05,11.7
-92.31602,42.50154,"pm25",2014-04-05,8.4
-96.40021,42.52235,"pm25",2014-04-05,11.2
-91.53849,42.60083,"pm25",2014-04-05,7.3
-112.455,42.97833,"pm25",2014-04-05,4.75
-94.69352,43.1237,"pm25",2014-04-05,6.7
-70.21422,44.08941,"pm25",2014-04-05,2.3
-100.76821,46.82543,"pm25",2014-04-05,8.1
-96.85535,46.93375,"pm25",2014-04-05,4.9
-101.42806,47.18583,"pm25",2014-04-05,6.3
-101.76694,47.29861,"pm25",2014-04-05,5.7
-102.5273,47.3132,"pm25",2014-04-05,6.1
-103.2995,47.5812,"pm25",2014-04-05,0
-103.63951,48.15278,"pm25",2014-04-05,6.2
-102.4018,48.64193,"pm25",2014-04-05,1.1
-91.17922,30.46198,"pm25",2014-04-06,7.6
-116.3652,32.72523,"pm25",2014-04-06,4.7
-79.95869,32.79098,"pm25",2014-04-06,9.5
-112.07533,33.40316,"pm25",2014-04-06,6.6
-111.86507,33.41045,"pm25",2014-04-06,4.4
-111.93473,33.4124,"pm25",2014-04-06,5.6
-112.11814,33.4265,"pm25",2014-04-06,4.1
-112.14257,33.48385,"pm25",2014-04-06,5.3
-112.06626,33.56033,"pm25",2014-04-06,4.1
-112.19196,33.57454,"pm25",2014-04-06,4.2
-97.2759,33.88081,"pm25",2014-04-06,5.6
-81.02414,33.99151,"pm25",2014-04-06,8.7
-81.15495,34.05102,"pm25",2014-04-06,8.7
-118.86944,34.20824,"pm25",2014-04-06,5.5
-119.1425,34.25324,"pm25",2014-04-06,7
-118.68473,34.27574,"pm25",2014-04-06,3.55
-118.81,34.40285,"pm25",2014-04-06,5
-119.23028,34.44657,"pm25",2014-04-06,3.7
-98.42879,34.63298,"pm25",2014-04-06,8.4
-82.41459,34.8439,"pm25",2014-04-06,8
-95.78437,34.90227,"pm25",2014-04-06,12.7
-81.9248,34.95557,"pm25",2014-04-06,8.8
-120.56388,35.02083,"pm25",2014-04-06,16.1
-120.5843,35.03331,"pm25",2014-04-06,19
-97.4841,35.3201,"pm25",2014-04-06,10.6
-120.66804,35.49158,"pm25",2014-04-06,3.2
-97.47508,35.61413,"pm25",2014-04-06,11.2
-84.51713,35.88982,"pm25",2014-04-06,4.9
-84.52406,35.90257,"pm25",2014-04-06,5.4
-84.49709,35.90712,"pm25",2014-04-06,6.5
-84.50362,35.91676,"pm25",2014-04-06,7.1
-84.51657,35.9255,"pm25",2014-04-06,7.9
-96.00498,35.95371,"pm25",2014-04-06,15.8
-95.97654,36.2049,"pm25",2014-04-06,15.5
-97.08132,36.69727,"pm25",2014-04-06,17.3
-76.18123,36.84188,"pm25",2014-04-06,5.3
-121.57468,36.99957,"pm25",2014-04-06,7.1
-79.88452,37.28342,"pm25",2014-04-06,6.5
-121.8949,37.3485,"pm25",2014-04-06,6.5
-122.20337,37.48293,"pm25",2014-04-06,6.1
-77.40027,37.55652,"pm25",2014-04-06,5.5
-121.78422,37.68753,"pm25",2014-04-06,6
-122.16993,37.74307,"pm25",2014-04-06,8.8
-122.39904,37.76595,"pm25",2014-04-06,9.5
-122.26338,37.79362,"pm25",2014-04-06,9.7
-122.28235,37.81478,"pm25",2014-04-06,8.6
-122.02615,37.93601,"pm25",2014-04-06,5.1
-122.35681,37.9604,"pm25",2014-04-06,11
-122.52,37.97231,"pm25",2014-04-06,11.3
-122.23798,38.10251,"pm25",2014-04-06,8.7
-122.29619,38.31094,"pm25",2014-04-06,10.3
-122.81829,38.40376,"pm25",2014-04-06,5.3
-75.61269,38.64448,"pm25",2014-04-06,5.2
-77.10468,38.77335,"pm25",2014-04-06,4.7
-119.73251,38.89756,"pm25",2014-04-06,8.5
-121.09959,38.93568,"pm25",2014-04-06,3.8
-75.55518,38.98475,"pm25",2014-04-06,5
-119.7661,39.1447,"pm25",2014-04-06,6.6
-75.61074,39.5778,"pm25",2014-04-06,6.8
-75.55806,39.73944,"pm25",2014-04-06,7.1
-86.21463,39.7889,"pm25",2014-04-06,10.1
-86.11447,39.8111,"pm25",2014-04-06,8
-82.99344,39.99875,"pm25",2014-04-06,9.7
-82.81552,40.0845,"pm25",2014-04-06,8
-111.66306,40.25361,"pm25",2014-04-06,4.2
-111.71361,40.34139,"pm25",2014-04-06,4.8
-80.61558,40.36644,"pm25",2014-04-06,12.7
-111.87222,40.73639,"pm25",2014-04-06,2.6
-111.931,40.78422,"pm25",2014-04-06,3.2
-111.97552,41.20632,"pm25",2014-04-06,2.9
-91.06796,41.40097,"pm25",2014-04-06,9.7
-81.67845,41.49212,"pm25",2014-04-06,20.9
-90.58761,41.53001,"pm25",2014-04-06,10.7
-93.64312,41.60316,"pm25",2014-04-06,16.2
-91.50348,41.65723,"pm25",2014-04-06,10.4
-111.8375,41.73111,"pm25",2014-04-06,2.75
-90.21198,41.82328,"pm25",2014-04-06,12.8
-90.17757,41.875,"pm25",2014-04-06,13.8
-112.455,42.97833,"pm25",2014-04-06,5.2
-70.21422,44.08941,"pm25",2014-04-06,4.4
-100.76821,46.82543,"pm25",2014-04-06,5
-96.85535,46.93375,"pm25",2014-04-06,8.1
-101.42806,47.18583,"pm25",2014-04-06,2.7
-101.76694,47.29861,"pm25",2014-04-06,2
-102.5273,47.3132,"pm25",2014-04-06,2.3
-103.2995,47.5812,"pm25",2014-04-06,0.1
-103.63951,48.15278,"pm25",2014-04-06,5.6
-102.4018,48.64193,"pm25",2014-04-06,1.4
-91.17922,30.46198,"pm25",2014-04-07,2.7
-116.3652,32.72523,"pm25",2014-04-07,4.6
-79.95869,32.79098,"pm25",2014-04-07,6.7
-112.07533,33.40316,"pm25",2014-04-07,6.6
-111.86507,33.41045,"pm25",2014-04-07,5.8
-111.93473,33.4124,"pm25",2014-04-07,6.4
-112.11814,33.4265,"pm25",2014-04-07,6.3
-112.14257,33.48385,"pm25",2014-04-07,6.6
-112.06626,33.56033,"pm25",2014-04-07,3.9
-112.19196,33.57454,"pm25",2014-04-07,3.8
-97.2759,33.88081,"pm25",2014-04-07,4.7
-81.02414,33.99151,"pm25",2014-04-07,6.6
-81.15495,34.05102,"pm25",2014-04-07,6.7
-118.86944,34.20824,"pm25",2014-04-07,4.9
-119.1425,34.25324,"pm25",2014-04-07,8.5
-118.68473,34.27574,"pm25",2014-04-07,4.25
-118.81,34.40285,"pm25",2014-04-07,4.7
-119.23028,34.44657,"pm25",2014-04-07,4.3
-98.42879,34.63298,"pm25",2014-04-07,6.2
-82.41459,34.8439,"pm25",2014-04-07,4.7
-95.78437,34.90227,"pm25",2014-04-07,8.7
-81.9248,34.95557,"pm25",2014-04-07,5.2
-120.56388,35.02083,"pm25",2014-04-07,11.7
-120.5843,35.03331,"pm25",2014-04-07,13.9
-97.4841,35.3201,"pm25",2014-04-07,8.9
-120.66804,35.49158,"pm25",2014-04-07,2.2
-97.47508,35.61413,"pm25",2014-04-07,10.4
-84.52406,35.90257,"pm25",2014-04-07,3.5
-84.49709,35.90712,"pm25",2014-04-07,4.8
-84.50362,35.91676,"pm25",2014-04-07,4.4
-84.51657,35.9255,"pm25",2014-04-07,4.2
-96.00498,35.95371,"pm25",2014-04-07,13
-95.97654,36.2049,"pm25",2014-04-07,14.3
-97.08132,36.69727,"pm25",2014-04-07,14.1
-76.18123,36.84188,"pm25",2014-04-07,5.2
-121.57468,36.99957,"pm25",2014-04-07,6.6
-79.88452,37.28342,"pm25",2014-04-07,3.9
-121.8949,37.3485,"pm25",2014-04-07,6.7
-122.20337,37.48293,"pm25",2014-04-07,7.5
-77.40027,37.55652,"pm25",2014-04-07,4
-121.78422,37.68753,"pm25",2014-04-07,5.6
-122.16993,37.74307,"pm25",2014-04-07,8.7
-122.39904,37.76595,"pm25",2014-04-07,10.1
-122.26338,37.79362,"pm25",2014-04-07,10.7
-122.02615,37.93601,"pm25",2014-04-07,4.7
-122.35681,37.9604,"pm25",2014-04-07,10.4
-122.52,37.97231,"pm25",2014-04-07,11.4
-122.23798,38.10251,"pm25",2014-04-07,9.05
-122.29619,38.31094,"pm25",2014-04-07,11
-122.81829,38.40376,"pm25",2014-04-07,5.2
-75.61269,38.64448,"pm25",2014-04-07,5
-77.10468,38.77335,"pm25",2014-04-07,3.8
-119.73251,38.89756,"pm25",2014-04-07,9.1
-121.09959,38.93568,"pm25",2014-04-07,6.7
-75.55518,38.98475,"pm25",2014-04-07,5.1
-119.7661,39.1447,"pm25",2014-04-07,8.2
-75.61074,39.5778,"pm25",2014-04-07,5.9
-75.55806,39.73944,"pm25",2014-04-07,7.1
-104.98762,39.75118,"pm25",2014-04-07,4.8
-86.21463,39.7889,"pm25",2014-04-07,12.8
-86.11447,39.8111,"pm25",2014-04-07,12
-82.99344,39.99875,"pm25",2014-04-07,6.7
-82.81552,40.0845,"pm25",2014-04-07,6.9
-111.66306,40.25361,"pm25",2014-04-07,5
-111.71361,40.34139,"pm25",2014-04-07,5
-80.61558,40.36644,"pm25",2014-04-07,9.7
-111.87222,40.73639,"pm25",2014-04-07,5.8
-111.931,40.78422,"pm25",2014-04-07,6.4
-111.97552,41.20632,"pm25",2014-04-07,6.9
-91.06796,41.40097,"pm25",2014-04-07,13.05
-81.67845,41.49212,"pm25",2014-04-07,10.3
-90.58761,41.53001,"pm25",2014-04-07,13
-93.64312,41.60316,"pm25",2014-04-07,17.6
-91.50348,41.65723,"pm25",2014-04-07,12.2
-111.8375,41.73111,"pm25",2014-04-07,5.2
-90.21198,41.82328,"pm25",2014-04-07,15.1
-112.455,42.97833,"pm25",2014-04-07,7.9
-70.21422,44.08941,"pm25",2014-04-07,8.5
-100.76821,46.82543,"pm25",2014-04-07,2.7
-96.85535,46.93375,"pm25",2014-04-07,5.4
-101.42806,47.18583,"pm25",2014-04-07,3.7
-101.76694,47.29861,"pm25",2014-04-07,1
-102.5273,47.3132,"pm25",2014-04-07,3.9
-103.2995,47.5812,"pm25",2014-04-07,0
-103.63951,48.15278,"pm25",2014-04-07,4.9
-102.4018,48.64193,"pm25",2014-04-07,0.5
-91.17922,30.46198,"pm25",2014-04-08,6.2
-116.3652,32.72523,"pm25",2014-04-08,5
-79.95869,32.79098,"pm25",2014-04-08,4.8
-80.06501,32.98025,"pm25",2014-04-08,5.7
-112.07533,33.40316,"pm25",2014-04-08,9.8
-111.86507,33.41045,"pm25",2014-04-08,7.7
-111.93473,33.4124,"pm25",2014-04-08,8.5
-112.11814,33.4265,"pm25",2014-04-08,9.3
-112.14257,33.48385,"pm25",2014-04-08,9.4
-86.92417,33.49972,"pm25",2014-04-08,9.3
-86.815,33.55306,"pm25",2014-04-08,9.5
-112.06626,33.56033,"pm25",2014-04-08,7.7
-112.19196,33.57454,"pm25",2014-04-08,6
-81.85363,33.73996,"pm25",2014-04-08,5.4
-97.2759,33.88081,"pm25",2014-04-08,4.4
-81.02414,33.99151,"pm25",2014-04-08,5.3
-81.15495,34.05102,"pm25",2014-04-08,5.5
-80.9623,34.09396,"pm25",2014-04-08,4.7
-118.86944,34.20824,"pm25",2014-04-08,5.9
-79.76735,34.21426,"pm25",2014-04-08,6.5
-119.1425,34.25324,"pm25",2014-04-08,7.4
-118.68473,34.27574,"pm25",2014-04-08,6.2
-118.81,34.40285,"pm25",2014-04-08,5.7
-119.23028,34.44657,"pm25",2014-04-08,4.9
-80.19879,34.61537,"pm25",2014-04-08,5.7
-98.42879,34.63298,"pm25",2014-04-08,3.3
-82.2567,34.75185,"pm25",2014-04-08,5
-82.41459,34.8439,"pm25",2014-04-08,5
-95.78437,34.90227,"pm25",2014-04-08,9.35
-81.9248,34.95557,"pm25",2014-04-08,4.6
-120.56388,35.02083,"pm25",2014-04-08,7.7
-120.5843,35.03331,"pm25",2014-04-08,11.5
-80.86698,35.15128,"pm25",2014-04-08,4
-80.78568,35.2401,"pm25",2014-04-08,4
-80.88865,35.3041,"pm25",2014-04-08,3.9
-97.4841,35.3201,"pm25",2014-04-08,4
-97.52709,35.47292,"pm25",2014-04-08,3.6
-120.66804,35.49158,"pm25",2014-04-08,2
-97.47508,35.61413,"pm25",2014-04-08,8.05
-84.51713,35.88982,"pm25",2014-04-08,6.1
-84.52406,35.90257,"pm25",2014-04-08,6.7
-84.49709,35.90712,"pm25",2014-04-08,7.7
-84.50362,35.91676,"pm25",2014-04-08,8.6
-84.51657,35.9255,"pm25",2014-04-08,7.2
-96.00498,35.95371,"pm25",2014-04-08,12.4
-95.97654,36.2049,"pm25",2014-04-08,9.15
-82.1641,36.608,"pm25",2014-04-08,4.6
-97.08132,36.69727,"pm25",2014-04-08,3.7
-76.18123,36.84188,"pm25",2014-04-08,4.7
-76.30135,36.85555,"pm25",2014-04-08,5.6
-121.57468,36.99957,"pm25",2014-04-08,7.8
-76.38702,37.10373,"pm25",2014-04-08,4.7
-113.183,37.129,"pm25",2014-04-08,3.1
-79.88452,37.28342,"pm25",2014-04-08,4.9
-80.08102,37.29788,"pm25",2014-04-08,5.5
-79.21501,37.33271,"pm25",2014-04-08,4
-77.25925,37.34438,"pm25",2014-04-08,5
-121.8949,37.3485,"pm25",2014-04-08,10.3
-77.45118,37.43467,"pm25",2014-04-08,4.5
-122.20337,37.48293,"pm25",2014-04-08,8.6
-77.40027,37.55652,"pm25",2014-04-08,4.7
-121.78422,37.68753,"pm25",2014-04-08,9.3
-122.16993,37.74307,"pm25",2014-04-08,11.4
-122.39904,37.76595,"pm25",2014-04-08,7.7
-122.26338,37.79362,"pm25",2014-04-08,9.9
-122.28235,37.81478,"pm25",2014-04-08,7.7
-122.02615,37.93601,"pm25",2014-04-08,7.9
-122.35681,37.9604,"pm25",2014-04-08,10
-122.52,37.97231,"pm25",2014-04-08,11.8
-87.53229,37.97444,"pm25",2014-04-08,9.5
-87.57786,38.01325,"pm25",2014-04-08,8.9
-78.50397,38.07657,"pm25",2014-04-08,4.2
-122.23798,38.10251,"pm25",2014-04-08,10.3
-86.98321,38.16752,"pm25",2014-04-08,9.2
-104.59761,38.2761,"pm25",2014-04-08,4.5
-85.83417,38.30806,"pm25",2014-04-08,9.6
-122.29619,38.31094,"pm25",2014-04-08,13.6
-86.92916,38.39144,"pm25",2014-04-08,12.2
-85.66417,38.39383,"pm25",2014-04-08,10.2
-122.81829,38.40376,"pm25",2014-04-08,6.3
-78.81952,38.47753,"pm25",2014-04-08,5.8
-82.6593,38.50811,"pm25",2014-04-08,8.2
-75.61269,38.64448,"pm25",2014-04-08,7.8
-78.50442,38.66373,"pm25",2014-04-08,5.3
-82.917,38.7546,"pm25",2014-04-08,7.1
-77.10468,38.77335,"pm25",2014-04-08,4.9
-77.05922,38.8577,"pm25",2014-04-08,5
-119.73251,38.89756,"pm25",2014-04-08,6.1
-121.09959,38.93568,"pm25",2014-04-08,5.7
-75.55518,38.98475,"pm25",2014-04-08,4.5
-86.99012,38.98558,"pm25",2014-04-08,13.1
-77.48925,39.02473,"pm25",2014-04-08,5.4
-108.56117,39.0638,"pm25",2014-04-08,5.6
-84.55117,39.10492,"pm25",2014-04-08,12.4
-84.50404,39.12886,"pm25",2014-04-08,13
-119.7661,39.1447,"pm25",2014-04-08,6.8
-84.53838,39.14603,"pm25",2014-04-08,13.8
-84.47898,39.19433,"pm25",2014-04-08,12.9
-84.69086,39.21494,"pm25",2014-04-08,10.5
-84.36612,39.2787,"pm25",2014-04-08,12.5
-78.08157,39.28102,"pm25",2014-04-08,6.4
-84.5666,39.33839,"pm25",2014-04-08,12.3
-84.39495,39.47244,"pm25",2014-04-08,15.2
-84.40767,39.47885,"pm25",2014-04-08,12.1
-87.4014,39.48615,"pm25",2014-04-08,12.6
-84.3543,39.4938,"pm25",2014-04-08,12.5
-105.07036,39.53449,"pm25",2014-04-08,4.6
-75.61074,39.5778,"pm25",2014-04-08,5
-105.01953,39.6044,"pm25",2014-04-08,7.2
-75.55806,39.73944,"pm25",2014-04-08,5.1
-86.16646,39.74499,"pm25",2014-04-08,20.5
-104.98762,39.75118,"pm25",2014-04-08,5.3
-86.11541,39.75885,"pm25",2014-04-08,20.1
-84.18768,39.76066,"pm25",2014-04-08,10.9
-86.12202,39.77498,"pm25",2014-04-08,19.2
-105.00518,39.77949,"pm25",2014-04-08,4.8
-86.13088,39.78793,"pm25",2014-04-08,21
-86.21463,39.7889,"pm25",2014-04-08,19.1
-83.88705,39.80834,"pm25",2014-04-08,12.3
-86.11447,39.8111,"pm25",2014-04-08,19.2
-104.93744,39.82601,"pm25",2014-04-08,6
-84.72049,39.83562,"pm25",2014-04-08,14.4
-82.98104,39.92845,"pm25",2014-04-08,10.9
-83.80949,39.92882,"pm25",2014-04-08,15
-85.93955,39.96088,"pm25",2014-04-08,17.2
