"Longitude","Latitude","Parameter.Name","level"
-93.254759,44.965242,"pm25",7.521348
-93.276699,45.012102,"pm25",6.945352
-92.77525,45.02124,"pm25",8.15571
-92.78336,45.02862,"pm25",8.430571
-93.207615,45.13768,"pm25",7.745513
-113.890285,45.181897,"pm25",11.85016
-93.66921,45.20916,"pm25",7.381638
-106.48982,45.366151,"pm25",3.90230133333333
-105.370283,45.440295,"pm25",5.00891566666667
-98.486111,45.4625,"pm25",7.321488
-122.602877,45.496641,"pm25",8.6375
-122.972398,45.528501,"pm25",9.269748
-94.13345,45.549839,"pm25",6.461383
-118.823033,45.652231,"pm25",8.291379
-112.501247,46.002602,"pm25",9.82746916666667
-114.158889,46.243621,"pm25",9.003639
-94.1303,46.39674,"pm25",3.99916
-84.364167,46.493611,"pm25",6.16794466666667
-112.013089,46.658762,"pm25",7.243064
-68.016195,46.682299,"pm25",5.677143
-68.038929,46.69838,"pm25",4.604
-92.165998,46.743657,"pm25",6.1829725
-92.08936,46.81826,"pm25",5.667639
-100.76821,46.825425,"pm25",6.249232
-114.021499,46.842181,"pm25",8.190782
-111.987164,46.8505,"pm25",3.95429916666667
-95.846272,46.851811,"pm25",6.12226
-103.37853,46.8943,"pm25",4.64918
-96.85535,46.933754,"pm25",6.7993125
-114.224273,47.012907,"pm25",9.55634233333333
-109.455315,47.048537,"pm25",3.60086266666667
-101.428056,47.185833,"pm25",4.973611
-101.766944,47.298611,"pm25",6.13762
-102.5273,47.3132,"pm25",4.365429
-116.57028,47.316667,"pm25",12.033333
-68.321106,47.355332,"pm25",7.554128
-92.536305,47.523355,"pm25",7.697093
-116.236667,47.536389,"pm25",13.126839
-103.2995,47.5812,"pm25",3.599722
-104.485552,47.803392,"pm25",7.03051066666667
-91.495574,47.948622,"pm25",4.497846
-103.63951,48.15278,"pm25",9.604457
-107.862471,48.317507,"pm25",3.55340233333333
-114.189272,48.363694,"pm25",8.389696
-115.553309,48.391545,"pm25",10.8432376666667
-102.4018,48.64193,"pm25",5.724581
-134.567237,58.388497,"pm25",5.966472
-151.0693,60.489167,"pm25",1.366857
-149.824602,61.205861,"pm25",4.887977
-149.569707,61.3267,"pm25",5.038663
-149.031655,61.534163,"pm25",5.932416
-149.455255,61.598796,"pm25",4.043768
-149.10622,61.598898,"pm25",3.140073
-147.347208,64.752336,"pm25",17.6
-147.310297,64.762973,"pm25",28.853061
-147.722461,64.840672,"pm25",12.05862125
-147.727413,64.84569,"pm25",10.448042
